Date,BALANCA_COMERCIAL,BALTIC_DRY,CDS,CUSTO_LOGISTICA,DIVIDA_PUBLICA,DI_FUTURO,DOLAR,ENERGIA,FRETES,INVESTIMENTO_ESTRANGEIRO,MILHO_BR,MILHO_US,PIB_BR,RESERVAS_INTERNACIONAIS,SELIC,SOJA_BR,SOJA_US
2021-02-03,9.54,210104.0,-36579788.5,48972.69,-5.838,0.007469,5.366899967193604,1798.7,30636.3,8800.519999999999,33435.3,552.0,713723.89,357742.0,2.0,78761.0,1371.25
2021-02-04,0.2099999999999973,210104.0,-33302168.25,48972.69,-5.857,0.007469,5.352000236511231,1802.55,30887.95,8831.88,33620.95,550.0,716879.835,357560.0,2.0,78761.0,1372.5
2021-02-05,-9.12,210104.0,-30024548.0,48972.69,-5.876,0.007469,5.4257001876831055,1806.4,31139.6,8863.24,33806.6,548.5,720035.78,357753.0,2.0,78761.0,1366.75
2021-02-08,-18.45,210104.0,-26746927.75,48972.69,-5.895,0.007469,5.369200229644775,1810.25,31391.25,8894.599999999999,33992.25,563.75,723191.725,358021.0,2.0,78761.0,1387.75
2021-02-09,-27.780000000000005,210104.0,-23469307.5,48972.69,-5.914,0.007469,5.364299774169922,1814.1,31642.9,8925.96,34177.9,556.25,726347.67,358258.0,2.0,78761.0,1401.75
2021-02-10,-37.11,210104.0,-20191687.25,48972.69,-5.933,0.007469,5.376699924468994,1817.95,31894.55,8957.32,34363.55,534.5,729503.615,358340.0,2.0,78761.0,1354.0
2021-02-11,-46.44,210104.0,-16914067.0,48972.69,-5.952,0.007469,5.384900093078613,1821.8,32146.2,8988.68,34549.2,541.0,732659.56,358352.0,2.0,78761.0,1367.5
2021-02-12,-55.77,210104.0,-13636446.75,48972.69,-5.971,0.007469,5.3653998374938965,1825.65,32397.85,9020.04,34734.85,538.75,735815.505,358280.0,2.0,78761.0,1372.0
2021-02-15,-65.1,210104.0,-10358826.5,48972.69,-5.99,0.007469,5.368599891662598,1829.5,32649.5,9051.4,34920.5,545.5,738971.45,358043.3333333333,2.0,78761.0,1378.375
2021-02-16,-74.42999999999999,210104.0,-7081206.25,48972.69,-6.009,0.007469,5.368000030517578,1833.35,32901.15,9082.76,35106.15,552.25,742127.395,357806.6666666667,2.0,78761.0,1384.75
2021-02-17,-83.76,210104.0,-3803586.0,48972.69,-6.028,0.007469,5.369400024414063,1837.2,33152.8,9114.12,35291.8,553.0,745283.34,357570.0,2.0,78761.0,1383.75
2021-02-18,-93.09,210104.0,-525965.75,48972.69,-6.047,0.007469,5.409800052642822,1841.05,33404.45,9145.48,35477.45,550.25,748439.285,357592.0,2.0,78761.0,1375.0
2021-02-19,-102.42,210104.0,2751654.5,48972.69,-6.066,0.007469,5.42579984664917,1844.9,33656.1,9176.84,35663.1,542.75,751595.23,357627.0,2.0,78761.0,1377.25
2021-02-22,-111.75,210104.0,6029274.75,48972.69,-6.085,0.007469,5.38070011138916,1848.75,33907.75,9208.2,35848.75,551.0,754751.175,357685.0,2.0,78761.0,1383.75
2021-02-23,-121.08,210104.0,9306895.0,48972.69,-6.104,0.007469,5.463399887084961,1852.6,34159.4,9239.56,36034.4,553.75,757907.12,357872.0,2.0,78761.0,1406.0
2021-02-24,-130.41000000000005,210104.0,12584515.25,48972.69,-6.122999999999999,0.007469,5.439599990844727,1856.45,34411.05,9270.92,36220.05,559.25,761063.0650000001,357551.0,2.0,78761.0,1423.75
2021-02-25,-139.74,210104.0,15862135.5,48972.69,-6.142,0.007469,5.402964115142822,1860.3,34662.7,9302.28,36405.7,554.75,764219.01,356962.0,2.0,78761.0,1406.0
2021-02-26,-149.07000000000002,210104.0,19139755.75,48972.69,-6.161,0.007469,5.528025150299072,1864.15,34914.35,9333.64,36591.35,555.5,767374.9550000001,356070.0,2.0,78761.0,1405.25
2021-03-01,-158.4,210104.0,22417376.0,48972.69,-6.18,0.007469,5.597599983215332,1868.0,35166.0,9365.0,36777.0,547.5,770530.9,355048.0,2.0,78761.0,1392.5
2021-03-02,254.4739130434783,210104.0,20725552.69565217,48972.69,-6.141304347826087,0.007469,5.640699863433838,1865.0869565217392,35221.217391304344,9152.682608695652,36650.91304347826,560.75,769137.4608695653,355310.0,2.0,78761.0,1414.0
2021-03-03,667.3478260869566,210104.0,19033729.391304348,48972.69,-6.102608695652173,0.007469,5.675099849700928,1862.1739130434785,35276.434782608696,8940.365217391305,36524.82608695652,550.25,767744.0217391305,355075.0,2.0,78761.0,1410.75
2021-03-04,1080.2217391304348,210104.0,17341906.086956523,48972.69,-6.06391304347826,0.007469,5.617499828338623,1859.2608695652173,35331.65217391304,8728.047826086957,36398.739130434784,546.25,766350.5826086957,352916.0,2.0,78761.0,1415.25
2021-03-05,1493.095652173913,210104.0,15650082.782608695,48972.69,-6.025217391304348,0.007469,5.668300151824951,1856.3478260869565,35386.86956521739,8515.730434782608,36272.65217391304,562.0,764957.1434782608,352022.0,2.0,78761.0,1434.25
