Date,BALANCA_COMERCIAL,BALTIC_DRY,CDS,CUSTO_LOGISTICA,DIVIDA_PUBLICA,DI_FUTURO,DOLAR,ENERGIA,FRETES,INVESTIMENTO_ESTRANGEIRO,MILHO_BR,MILHO_US,PIB_BR,RESERVAS_INTERNACIONAIS,SELIC,SOJA_BR,SOJA_US
2022-08-26,2668.2956521739134,209634.5,-29473713.95652174,47964.42,-1.2408695652173911,0.050788,5.108699798583984,2116.9565217391305,37525.608695652176,9256.117391304348,31718.608695652176,668.75,860670.1,340976.0,13.75,70979.25,1605.25
2022-08-29,2638.3217391304347,209634.5,-30234004.217391305,47964.42,-1.2356521739130435,0.050788,5.0625,2116.217391304348,37445.95652173913,9231.11304347826,30924.95652173913,683.75,859986.6,340199.0,13.75,70979.25,1534.75
2022-08-30,2608.3478260869565,209634.5,-30994294.478260867,47964.42,-1.2304347826086957,0.050788,5.027200222015381,2115.478260869565,37366.30434782609,9206.108695652174,30131.304347826088,679.75,859303.1,339552.0,13.75,70979.25,1513.0
2022-08-31,2578.3739130434783,209634.5,-31754584.739130437,47964.42,-1.2252173913043478,0.050788,5.1219000816345215,2114.7391304347825,37286.65217391304,9181.104347826087,29337.652173913044,673.75,858619.6,339664.0,13.75,70979.25,1507.5
2022-09-01,2548.4,209634.5,-32514875.0,47964.42,-1.22,0.050788,5.181700229644775,2114.0,37207.0,9156.1,28544.0,658.25,857936.1,338105.0,13.75,70979.25,1472.75
2022-09-02,2612.3883720930235,209634.5,-31079119.372093026,47964.42,-1.216279069767442,0.050788,5.2403998374938965,2112.5116279069766,37113.27906976744,9095.348837209303,28890.3488372093,669.0,858466.865116279,339056.0,13.75,70979.25,1510.5
2022-09-05,2676.3767441860464,209634.5,-29643363.744186047,47964.42,-1.2125581395348837,0.050788,5.171000003814697,2111.0232558139537,37019.558139534885,9034.597674418605,29236.697674418603,674.875,858997.6302325581,338721.0,13.75,70979.25,1500.25
2022-09-06,2740.3651162790698,209634.5,-28207608.11627907,47964.42,-1.2088372093023256,0.050788,5.153900146484375,2109.5348837209303,36925.83720930233,8973.846511627908,29583.04651162791,680.75,859528.3953488371,337635.0,13.75,70979.25,1490.0
2022-09-07,2804.353488372093,209634.5,-26771852.48837209,47964.42,-1.2051162790697674,0.050788,5.247200012207031,2108.046511627907,36832.11627906977,8913.095348837209,29929.39534883721,676.75,860059.1604651163,337704.0,13.75,70979.25,1466.75
2022-09-08,2868.3418604651165,209634.5,-25336096.86046512,47964.42,-1.201395348837209,0.050788,5.246699810028076,2106.558139534884,36738.395348837206,8852.344186046512,30275.74418604651,674.5,860589.9255813953,337773.0,13.75,70979.25,1470.5
2022-09-09,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.2133002281188965,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,698.5,825447.525,338211.0,13.75,70979.25,1489.25
2022-09-12,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.146299839019775,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,712.25,825447.525,338729.0,13.75,70979.25,1549.75
2022-09-13,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.0920000076293945,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,709.0,825447.525,336480.0,13.75,70979.25,1534.25
2022-09-14,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.189799785614014,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,709.0,825447.525,336337.0,13.75,70979.25,1503.75
2022-09-15,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.162700176239014,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,677.5,825447.525,335580.0,13.75,70979.25,1451.5
2022-09-16,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.246099948883057,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,677.25,825447.525,335475.0,13.75,70979.25,1448.5
2022-09-19,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.250699996948242,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,678.25,825447.525,335165.0,13.75,70979.25,1461.25
2022-09-20,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.170899868011475,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,692.0,825447.525,334316.0,13.75,70979.25,1478.75
2022-09-21,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.141499996185303,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,685.5,825447.525,333873.0,13.75,70979.25,1461.25
2022-09-22,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.170400142669678,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,688.25,825447.525,332451.0,13.75,70979.25,1457.0
2022-09-23,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.115499973297119,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,676.75,825447.525,330782.0,13.75,70979.25,1425.75
2022-09-26,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.258800029754639,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,666.25,825447.525,329493.0,13.75,70979.25,1411.25
