Date,BALANCA_COMERCIAL,CUSTO_LOGISTICA,DIVIDA_PUBLICA,DOLAR,ENERGIA,FRETES,MILHO_US,PIB_BR,RESERVAS_INTERNACIONAIS,SELIC,SOJA_US
2022-08-06,3237.8,50268.37,-1.34,5.211100101470947,2131.0,39039.0,610.25,873656.6,343542.0,13.75,1614.75
2022-08-07,3237.8,50268.37,-1.34,5.211100101470947,2131.0,39039.0,610.25,873656.6,343542.0,13.75,1614.75
2022-08-08,3237.8,50268.37,-1.34,5.164599895477295,2131.0,39039.0,608.5,873656.6,344321.0,13.75,1619.5
2022-08-09,3237.8,50268.37,-1.34,5.110099792480469,2131.0,39039.0,615.5,873656.6,344044.0,13.75,1693.25
2022-08-10,3237.8,50268.37,-1.34,5.123700141906738,2131.0,39039.0,621.25,873656.6,345384.0,13.75,1688.75
2022-08-11,3237.8,50268.37,-1.34,5.093699932098389,2131.0,39039.0,629.25,873656.6,344741.0,13.75,1709.5
2022-08-12,3237.8,50268.37,-1.34,5.1570000648498535,2131.0,39039.0,639.75,873656.6,344365.0,13.75,1669.25
2022-08-13,3237.8,50268.37,-1.34,5.1570000648498535,2131.0,39039.0,639.75,873656.6,344365.0,13.75,1669.25
2022-08-14,3237.8,50268.37,-1.34,5.1570000648498535,2131.0,39039.0,639.75,873656.6,344365.0,13.75,1669.25
2022-08-15,3237.8,50268.37,-1.34,5.074900150299072,2131.0,39039.0,626.75,873656.6,344840.0,13.75,1494.0
2022-08-16,3237.8,50268.37,-1.34,5.095600128173828,2131.0,39039.0,611.0,873656.6,344152.0,13.75,1454.25
2022-08-17,3237.8,50268.37,-1.34,5.1417388916015625,2131.0,39039.0,615.0,873656.6,343118.0,13.75,1475.25
2022-08-18,3237.8,50268.37,-1.34,5.164999961853027,2131.0,39039.0,619.75,873656.6,343625.0,13.75,1495.5
2022-08-19,3237.8,50268.37,-1.34,5.166999816894531,2131.0,39039.0,626.0,873656.6,341910.0,13.75,1488.75
2022-08-20,3237.8,50268.37,-1.34,5.166999816894531,2131.0,39039.0,626.0,873656.6,341910.0,13.75,1488.75
2022-08-21,3237.8,50268.37,-1.34,5.166999816894531,2131.0,39039.0,626.0,873656.6,341910.0,13.75,1488.75
2022-08-22,3237.8,50268.37,-1.34,5.168399810791016,2131.0,39039.0,633.5,873656.6,341119.0,13.75,1527.0
2022-08-23,3237.8,50268.37,-1.34,5.156099796295166,2131.0,39039.0,660.0,873656.6,341692.0,13.75,1566.75
2022-08-24,3237.8,50268.37,-1.34,5.103499889373779,2131.0,39039.0,665.75,873656.6,340802.0,13.75,1560.75
2022-08-25,3237.8,50268.37,-1.34,5.110099792480469,2131.0,39039.0,657.5,873656.6,341247.0,13.75,1552.5
2022-08-26,3237.8,50268.37,-1.34,5.108699798583984,2131.0,39039.0,668.75,873656.6,340976.0,13.75,1605.25
2022-08-27,3237.8,50268.37,-1.34,5.108699798583984,2131.0,39039.0,668.75,873656.6,340976.0,13.75,1605.25
2022-08-28,3237.8,50268.37,-1.34,5.108699798583984,2131.0,39039.0,668.75,873656.6,340976.0,13.75,1605.25
2022-08-29,3237.8,50268.37,-1.34,5.0625,2131.0,39039.0,683.75,873656.6,340199.0,13.75,1534.75
2022-08-30,3237.8,50268.37,-1.34,5.027200222015381,2131.0,39039.0,679.75,873656.6,339552.0,13.75,1513.0
2022-08-31,3237.8,50268.37,-1.34,5.1219000816345215,2131.0,39039.0,673.75,873656.6,339664.0,13.75,1507.5
2022-09-01,2548.4,50268.37,-1.22,5.181700229644775,2114.0,37207.0,658.25,857936.1,338105.0,13.75,1472.75
2022-09-02,2548.4,50268.37,-1.22,5.2403998374938965,2114.0,37207.0,669.0,857936.1,339056.0,13.75,1510.5
2022-09-03,2548.4,50268.37,-1.22,5.2403998374938965,2114.0,37207.0,669.0,857936.1,339056.0,13.75,1510.5
2022-09-04,2548.4,50268.37,-1.22,5.2403998374938965,2114.0,37207.0,669.0,857936.1,339056.0,13.75,1510.5
2022-09-05,2548.4,50268.37,-1.22,5.171000003814697,2114.0,37207.0,669.0,857936.1,338721.0,13.75,1510.5
2022-09-06,2548.4,50268.37,-1.22,5.153900146484375,2114.0,37207.0,680.75,857936.1,337635.0,13.75,1490.0
2022-09-07,2548.4,50268.37,-1.22,5.247200012207031,2114.0,37207.0,676.75,857936.1,337635.0,13.75,1466.75
2022-09-08,2548.4,50268.37,-1.22,5.246699810028076,2114.0,37207.0,674.5,857936.1,337773.0,13.75,1470.5
2022-09-09,2548.4,50268.37,-1.22,5.2133002281188965,2114.0,37207.0,698.5,857936.1,338211.0,13.75,1489.25
2022-09-10,2548.4,50268.37,-1.22,5.2133002281188965,2114.0,37207.0,698.5,857936.1,338211.0,13.75,1489.25
2022-09-11,2548.4,50268.37,-1.22,5.2133002281188965,2114.0,37207.0,698.5,857936.1,338211.0,13.75,1489.25
2022-09-12,2548.4,50268.37,-1.22,5.146299839019775,2114.0,37207.0,712.25,857936.1,338729.0,13.75,1549.75
2022-09-13,2548.4,50268.37,-1.22,5.0920000076293945,2114.0,37207.0,709.0,857936.1,336480.0,13.75,1534.25
2022-09-14,2548.4,50268.37,-1.22,5.189799785614014,2114.0,37207.0,709.0,857936.1,336337.0,13.75,1503.75
2022-09-15,2548.4,50268.37,-1.22,5.162700176239014,2114.0,37207.0,677.5,857936.1,335580.0,13.75,1451.5
2022-09-16,2548.4,50268.37,-1.22,5.246099948883057,2114.0,37207.0,677.25,857936.1,335475.0,13.75,1448.5
2022-09-17,2548.4,50268.37,-1.22,5.246099948883057,2114.0,37207.0,677.25,857936.1,335475.0,13.75,1448.5
2022-09-18,2548.4,50268.37,-1.22,5.246099948883057,2114.0,37207.0,677.25,857936.1,335475.0,13.75,1448.5
2022-09-19,2548.4,50268.37,-1.22,5.250699996948242,2114.0,37207.0,678.25,857936.1,335165.0,13.75,1461.25
2022-09-20,2548.4,50268.37,-1.22,5.170899868011475,2114.0,37207.0,692.0,857936.1,334316.0,13.75,1478.75
2022-09-21,2548.4,50268.37,-1.22,5.141499996185303,2114.0,37207.0,685.5,857936.1,333873.0,13.75,1461.25
2022-09-22,2548.4,50268.37,-1.22,5.170400142669678,2114.0,37207.0,688.25,857936.1,332451.0,13.75,1457.0
2022-09-23,2548.4,50268.37,-1.22,5.115499973297119,2114.0,37207.0,676.75,857936.1,330782.0,13.75,1425.75
2022-09-24,2548.4,50268.37,-1.22,5.115499973297119,2114.0,37207.0,676.75,857936.1,330782.0,13.75,1425.75
2022-09-25,2548.4,50268.37,-1.22,5.115499973297119,2114.0,37207.0,676.75,857936.1,330782.0,13.75,1425.75
2022-09-26,2548.4,50268.37,-1.22,5.258800029754639,2114.0,37207.0,666.25,857936.1,329493.0,13.75,1411.25
2022-09-27,2548.4,50268.37,-1.22,5.389400005340576,2114.0,37207.0,667.5,857936.1,326079.0,13.75,1408.0
2022-09-28,2548.4,50268.37,-1.22,5.3780999183654785,2114.0,37207.0,670.5,857936.1,327876.0,13.75,1408.75
2022-09-29,2548.4,50268.37,-1.22,5.374199867248535,2114.0,37207.0,669.5,857936.1,327403.0,13.75,1410.75
2022-09-30,2548.4,50268.37,-1.22,5.396200180053711,2114.0,37207.0,677.5,857936.1,327580.0,13.75,1364.75
2022-10-01,2568.0,50268.37,-0.69,5.396200180053711,2079.0,31470.0,677.5,880717.2,327580.0,13.75,1364.75
2022-10-02,2568.0,50268.37,-0.69,5.396200180053711,2079.0,31470.0,677.5,880717.2,327580.0,13.75,1364.75
2022-10-03,2568.0,50268.37,-0.69,5.414299964904785,2079.0,31470.0,680.75,880717.2,329061.0,13.75,1374.0
2022-10-04,2568.0,50268.37,-0.69,5.16349983215332,2079.0,31470.0,683.0,880717.2,330049.0,13.75,1383.5
2022-10-05,2568.0,50268.37,-0.69,5.17579984664917,2079.0,31470.0,684.0,880717.2,328456.0,13.75,1369.75
2022-10-06,2568.0,50268.37,-0.69,5.195199966430664,2079.0,31470.0,675.5,880717.2,327657.0,13.75,1358.0
2022-10-07,2568.0,50268.37,-0.69,5.220099925994873,2079.0,31470.0,683.25,880717.2,326820.0,13.75,1367.0
2022-10-08,2568.0,50268.37,-0.69,5.220099925994873,2079.0,31470.0,683.25,880717.2,326820.0,13.75,1367.0
2022-10-09,2568.0,50268.37,-0.69,5.220099925994873,2079.0,31470.0,683.25,880717.2,326820.0,13.75,1367.0
2022-10-10,2568.0,50268.37,-0.69,5.198400020599365,2079.0,31470.0,698.25,880717.2,326282.0,13.75,1374.0
2022-10-11,2568.0,50268.37,-0.69,5.186800003051758,2079.0,31470.0,693.0,880717.2,326330.0,13.75,1376.25
2022-10-12,2568.0,50268.37,-0.69,5.292099952697754,2079.0,31470.0,693.0,880717.2,326330.0,13.75,1396.0
2022-10-13,2568.0,50268.37,-0.69,5.291500091552734,2079.0,31470.0,697.75,880717.2,325463.0,13.75,1395.75
2022-10-14,2568.0,50268.37,-0.69,5.259799957275391,2079.0,31470.0,689.75,880717.2,325024.0,13.75,1383.75
2022-10-15,2568.0,50268.37,-0.69,5.259799957275391,2079.0,31470.0,689.75,880717.2,325024.0,13.75,1383.75
2022-10-16,2568.0,50268.37,-0.69,5.259799957275391,2079.0,31470.0,689.75,880717.2,325024.0,13.75,1383.75
2022-10-17,2568.0,50268.37,-0.69,5.327400207519531,2079.0,31470.0,683.5,880717.2,326024.0,13.75,1385.25
2022-10-18,2568.0,50268.37,-0.69,5.2773590087890625,2079.0,31470.0,681.0,880717.2,325849.0,13.75,1372.0
2022-10-19,2568.0,50268.37,-0.69,5.239799976348877,2079.0,31470.0,678.25,880717.2,324717.0,13.75,1372.5
2022-10-20,2568.0,50268.37,-0.69,5.269199848175049,2079.0,31470.0,684.0,880717.2,324352.0,13.75,1391.5
2022-10-21,2568.0,50268.37,-0.69,5.216599941253662,2079.0,31470.0,684.25,880717.2,323490.0,13.75,1395.5
2022-10-22,2568.0,50268.37,-0.69,5.216599941253662,2079.0,31470.0,684.25,880717.2,323490.0,13.75,1395.5
2022-10-23,2568.0,50268.37,-0.69,5.216599941253662,2079.0,31470.0,684.25,880717.2,323490.0,13.75,1395.5
2022-10-24,2568.0,50268.37,-0.69,5.163400173187256,2079.0,31470.0,681.5,880717.2,323706.0,13.75,1372.0
2022-10-25,2568.0,50268.37,-0.69,5.30620002746582,2079.0,31470.0,686.25,880717.2,325092.0,13.75,1382.0
2022-10-26,2568.0,50268.37,-0.69,5.315199851989746,2079.0,31470.0,685.0,880717.2,326321.0,13.75,1381.75
2022-10-27,2568.0,50268.37,-0.69,5.383900165557861,2079.0,31470.0,682.25,880717.2,326940.0,13.75,1382.25
2022-10-28,2568.0,50268.37,-0.69,5.339200019836426,2079.0,31470.0,680.75,880717.2,326356.0,13.75,1387.75
2022-10-29,2568.0,50268.37,-0.69,5.339200019836426,2079.0,31470.0,680.75,880717.2,326356.0,13.75,1387.75
2022-10-30,2568.0,50268.37,-0.69,5.339200019836426,2079.0,31470.0,680.75,880717.2,326356.0,13.75,1387.75
2022-10-31,2568.0,50268.37,-0.69,5.28849983215332,2079.0,31470.0,691.5,880717.2,325546.0,13.75,1407.0
2022-11-01,5299.9,50268.37,-1.06,5.178800106048584,2050.0,33177.0,697.75,880759.0,325556.0,13.75,1435.75
2022-11-02,5299.9,50268.37,-1.06,5.142399787902832,2050.0,33177.0,687.5,880759.0,325556.0,13.75,1440.0
2022-11-03,5299.9,50268.37,-1.06,5.142600059509277,2050.0,33177.0,679.25,880759.0,323575.0,13.75,1426.75
2022-11-04,5299.9,50268.37,-1.06,5.1149001121521,2050.0,33177.0,681.0,880759.0,324652.0,13.75,1451.5
2022-11-05,5299.9,50268.37,-1.06,5.1149001121521,2050.0,33177.0,681.0,880759.0,324652.0,13.75,1451.5
2022-11-06,5299.9,50268.37,-1.06,5.1149001121521,2050.0,33177.0,681.0,880759.0,324652.0,13.75,1451.5
2022-11-07,5299.9,50268.37,-1.06,5.078132152557373,2050.0,33177.0,675.75,880759.0,325102.0,13.75,1440.0
2022-11-08,5299.9,50268.37,-1.06,5.153326988220215,2050.0,33177.0,667.5,880759.0,325871.0,13.75,1444.0
2022-11-09,5299.9,50268.37,-1.06,5.14300012588501,2050.0,33177.0,664.5,880759.0,325962.0,13.75,1459.75
2022-11-10,5299.9,50268.37,-1.06,5.185200214385986,2050.0,33177.0,653.25,880759.0,329605.0,13.75,1430.5
2022-11-11,5299.9,50268.37,-1.06,5.341579914093018,2050.0,33177.0,658.0,880759.0,330560.0,13.75,1455.5
2022-11-12,5299.9,50268.37,-1.06,5.341579914093018,2050.0,33177.0,658.0,880759.0,330560.0,13.75,1455.5
2022-11-13,5299.9,50268.37,-1.06,5.341579914093018,2050.0,33177.0,658.0,880759.0,330560.0,13.75,1455.5
2022-11-14,5299.9,50268.37,-1.06,5.279058933258057,2050.0,33177.0,657.25,880759.0,329973.0,13.75,1441.75
2022-11-15,5299.9,50268.37,-1.06,5.331200122833252,2050.0,33177.0,666.75,880759.0,329973.0,13.75,1457.25
2022-11-16,5299.9,50268.37,-1.06,5.331699848175049,2050.0,33177.0,665.25,880759.0,331796.0,13.75,1429.25
2022-11-17,5299.9,50268.37,-1.06,5.39900016784668,2050.0,33177.0,667.5,880759.0,330476.0,13.75,1417.0
2022-11-18,5299.9,50268.37,-1.06,5.422100067138672,2050.0,33177.0,667.75,880759.0,330866.0,13.75,1428.25
2022-11-19,5299.9,50268.37,-1.06,5.422100067138672,2050.0,33177.0,667.75,880759.0,330866.0,13.75,1428.25
2022-11-20,5299.9,50268.37,-1.06,5.422100067138672,2050.0,33177.0,667.75,880759.0,330866.0,13.75,1428.25
2022-11-21,5299.9,50268.37,-1.06,5.38129997253418,2050.0,33177.0,659.5,880759.0,330157.0,13.75,1436.75
2022-11-22,5299.9,50268.37,-1.06,5.318600177764893,2050.0,33177.0,656.75,880759.0,330695.0,13.75,1429.75
2022-11-23,5299.9,50268.37,-1.06,5.357699871063232,2050.0,33177.0,663.25,880759.0,331558.0,13.75,1436.0
2022-11-24,5299.9,50268.37,-1.06,5.35830020904541,2050.0,33177.0,663.25,880759.0,331952.0,13.75,1436.0
2022-11-25,5299.9,50268.37,-1.06,5.320000171661377,2050.0,33177.0,668.0,880759.0,331842.0,13.75,1436.25
2022-11-26,5299.9,50268.37,-1.06,5.320000171661377,2050.0,33177.0,668.0,880759.0,331842.0,13.75,1436.25
2022-11-27,5299.9,50268.37,-1.06,5.320000171661377,2050.0,33177.0,668.0,880759.0,331842.0,13.75,1436.25
2022-11-28,5299.9,50268.37,-1.06,5.4085001945495605,2050.0,33177.0,668.75,880759.0,332001.0,13.75,1457.25
2022-11-29,5299.9,50268.37,-1.06,5.364699840545654,2050.0,33177.0,665.75,880759.0,331892.0,13.75,1459.5
2022-11-30,5299.9,50268.37,-1.06,5.268199920654297,2050.0,33177.0,662.0,880759.0,331505.0,13.75,1469.5
2022-12-01,3525.7,50268.37,-0.88,5.181589126586914,2056.0,38002.0,650.0,880009.0,334715.0,13.75,1429.75
2022-12-02,3525.7,50268.37,-0.88,5.183599948883057,2056.0,38002.0,635.0,880009.0,334542.0,13.75,1438.5
2022-12-03,3525.7,50268.37,-0.88,5.183599948883057,2056.0,38002.0,635.0,880009.0,334542.0,13.75,1438.5
2022-12-04,3525.7,50268.37,-0.88,5.183599948883057,2056.0,38002.0,635.0,880009.0,334542.0,13.75,1438.5
2022-12-05,3525.7,50268.37,-0.88,5.2179999351501465,2056.0,38002.0,628.75,880009.0,332792.0,13.75,1437.75
2022-12-06,3525.7,50268.37,-0.88,5.28000020980835,2056.0,38002.0,625.5,880009.0,332475.0,13.75,1455.0
2022-12-07,3525.7,50268.37,-0.88,5.234000205993652,2056.0,38002.0,627.75,880009.0,333316.0,13.75,1472.0
2022-12-08,3525.7,50268.37,-0.88,5.203999996185303,2056.0,38002.0,632.0,880009.0,333509.0,13.75,1486.25
2022-12-09,3525.7,50268.37,-0.88,5.224299907684326,2056.0,38002.0,634.75,880009.0,333097.0,13.75,1483.75
2022-12-10,3525.7,50268.37,-0.88,5.224299907684326,2056.0,38002.0,634.75,880009.0,333097.0,13.75,1483.75
2022-12-11,3525.7,50268.37,-0.88,5.224299907684326,2056.0,38002.0,634.75,880009.0,333097.0,13.75,1483.75
2022-12-12,3525.7,50268.37,-0.88,5.235000133514404,2056.0,38002.0,641.25,880009.0,329823.0,13.75,1460.5
2022-12-13,3525.7,50268.37,-0.88,5.321300029754639,2056.0,38002.0,643.75,880009.0,331715.0,13.75,1479.75
2022-12-14,3525.7,50268.37,-0.88,5.292799949645996,2056.0,38002.0,639.0,880009.0,331844.0,13.75,1482.25
2022-12-15,3525.7,50268.37,-0.88,5.277200222015381,2056.0,38002.0,653.5,880009.0,330913.0,13.75,1473.5
2022-12-16,3525.7,50268.37,-0.88,5.311800003051758,2056.0,38002.0,653.0,880009.0,330581.0,13.75,1480.0
2022-12-17,3525.7,50268.37,-0.88,5.311800003051758,2056.0,38002.0,653.0,880009.0,330581.0,13.75,1480.0
2022-12-18,3525.7,50268.37,-0.88,5.311800003051758,2056.0,38002.0,653.0,880009.0,330581.0,13.75,1480.0
2022-12-19,3525.7,50268.37,-0.88,5.306509017944336,2056.0,38002.0,647.25,880009.0,330054.0,13.75,1460.75
2022-12-20,3525.7,50268.37,-0.88,5.291600227355957,2056.0,38002.0,652.0,880009.0,330064.0,13.75,1478.5
2022-12-21,3525.7,50268.37,-0.88,5.198400020599365,2056.0,38002.0,662.25,880009.0,330272.0,13.75,1481.0
2022-12-22,3525.7,50268.37,-0.88,5.199900150299072,2056.0,38002.0,660.5,880009.0,330067.0,13.75,1467.75
2022-12-23,3525.7,50268.37,-0.88,5.165599822998047,2056.0,38002.0,666.25,880009.0,329523.0,13.75,1479.0
2022-12-24,3525.7,50268.37,-0.88,5.165599822998047,2056.0,38002.0,666.25,880009.0,329523.0,13.75,1479.0
2022-12-25,3525.7,50268.37,-0.88,5.165599822998047,2056.0,38002.0,666.25,880009.0,329523.0,13.75,1479.0
2022-12-26,3525.7,50268.37,-0.88,5.164299964904785,2056.0,38002.0,666.25,880009.0,329659.0,13.75,1479.0
2022-12-27,3525.7,50268.37,-0.88,5.21750020980835,2056.0,38002.0,674.75,880009.0,327065.0,13.75,1482.25
2022-12-28,3525.7,50268.37,-0.88,5.292300224304199,2056.0,38002.0,682.75,880009.0,326351.0,13.75,1506.5
2022-12-29,3525.7,50268.37,-0.88,5.2667999267578125,2056.0,38002.0,679.5,880009.0,324792.0,13.75,1508.75
2022-12-30,3525.7,50268.37,-0.88,5.284599781036377,2056.0,38002.0,678.5,880009.0,324703.0,13.75,1519.25
2022-12-31,3525.7,50268.37,-0.88,5.284599781036377,2056.0,38002.0,678.5,880009.0,324703.0,13.75,1519.25
2023-01-01,1659.5,51693.88,-0.79,5.284599781036377,1845.0,26580.0,678.5,811202.6,324703.0,13.75,1519.25
2023-01-02,1659.5,51693.88,-0.79,5.2855000495910645,1845.0,26580.0,678.5,811202.6,324929.0,13.75,1519.25
2023-01-03,1659.5,51693.88,-0.79,5.360130786895752,1845.0,26580.0,670.5,811202.6,325245.0,13.75,1487.25
2023-01-04,1659.5,51693.88,-0.79,5.478499889373779,1845.0,26580.0,653.75,811202.6,326369.0,13.75,1478.25
2023-01-05,1659.5,51693.88,-0.79,5.430099964141846,1845.0,26580.0,652.75,811202.6,325206.0,13.75,1466.75
2023-01-06,1659.5,51693.88,-0.79,5.349800109863281,1845.0,26580.0,654.0,811202.6,327458.0,13.75,1501.5
2023-01-07,1659.5,51693.88,-0.79,5.349800109863281,1845.0,26580.0,654.0,811202.6,327458.0,13.75,1501.5
2023-01-08,1659.5,51693.88,-0.79,5.349800109863281,1845.0,26580.0,654.0,811202.6,327458.0,13.75,1501.5
2023-01-09,1659.5,51693.88,-0.79,5.224400043487549,1845.0,26580.0,652.75,811202.6,328850.0,13.75,1503.5
2023-01-10,1659.5,51693.88,-0.79,5.253699779510498,1845.0,26580.0,655.0,811202.6,328166.0,13.75,1510.0
2023-01-11,1659.5,51693.88,-0.79,5.198299884796143,1845.0,26580.0,656.0,811202.6,328673.0,13.75,1515.0
2023-01-12,1659.5,51693.88,-0.79,5.1585001945495605,1845.0,26580.0,671.0,811202.6,329838.0,13.75,1529.5
2023-01-13,1659.5,51693.88,-0.79,5.107699871063232,1845.0,26580.0,675.0,811202.6,330549.0,13.75,1538.25
2023-01-14,1659.5,51693.88,-0.79,5.107699871063232,1845.0,26580.0,675.0,811202.6,330549.0,13.75,1538.25
2023-01-15,1659.5,51693.88,-0.79,5.107699871063232,1845.0,26580.0,675.0,811202.6,330549.0,13.75,1538.25
2023-01-16,1659.5,51693.88,-0.79,5.080699920654297,1845.0,26580.0,675.0,811202.6,330441.0,13.75,1538.25
2023-01-17,1659.5,51693.88,-0.79,5.145999908447266,1845.0,26580.0,685.25,811202.6,330716.0,13.75,1539.75
2023-01-18,1659.5,51693.88,-0.79,5.099599838256836,1845.0,26580.0,681.25,811202.6,332005.0,13.75,1524.5
2023-01-19,1659.5,51693.88,-0.79,5.185299873352051,1845.0,26580.0,677.25,811202.6,331622.0,13.75,1514.75
2023-01-20,1659.5,51693.88,-0.79,5.172999858856201,1845.0,26580.0,676.25,811202.6,331121.0,13.75,1506.5
2023-01-21,1659.5,51693.88,-0.79,5.172999858856201,1845.0,26580.0,676.25,811202.6,331121.0,13.75,1506.5
2023-01-22,1659.5,51693.88,-0.79,5.172999858856201,1845.0,26580.0,676.25,811202.6,331121.0,13.75,1506.5
2023-01-23,1659.5,51693.88,-0.79,5.206299781799316,1845.0,26580.0,666.25,811202.6,331145.0,13.75,1490.25
2023-01-24,1659.5,51693.88,-0.79,5.205900192260742,1845.0,26580.0,677.0,811202.6,331425.0,13.75,1488.5
2023-01-25,1659.5,51693.88,-0.79,5.138400077819824,1845.0,26580.0,674.75,811202.6,331666.0,13.75,1502.5
2023-01-26,1659.5,51693.88,-0.79,5.072199821472168,1845.0,26580.0,682.5,811202.6,331363.0,13.75,1523.5
2023-01-27,1659.5,51693.88,-0.79,5.062745094299316,1845.0,26580.0,683.0,811202.6,331219.0,13.75,1509.5
2023-01-28,1659.5,51693.88,-0.79,5.062745094299316,1845.0,26580.0,683.0,811202.6,331219.0,13.75,1509.5
2023-01-29,1659.5,51693.88,-0.79,5.062745094299316,1845.0,26580.0,683.0,811202.6,331219.0,13.75,1509.5
2023-01-30,1659.5,51693.88,-0.79,5.1072001457214355,1845.0,26580.0,683.75,811202.6,330996.0,13.75,1535.25
2023-01-31,1659.5,51693.88,-0.79,5.1149001121521,1845.0,26580.0,679.75,811202.6,331122.0,13.75,1538.0
2023-02-01,2838.3,51693.88,-0.68,5.072199821472168,2067.0,23946.0,681.0,829921.1,331799.0,13.75,1520.25
2023-02-02,2838.3,51693.88,-0.68,5.053500175476074,2067.0,23946.0,675.25,829921.1,336035.0,13.75,1534.25
2023-02-03,2838.3,51693.88,-0.68,5.049200057983398,2067.0,23946.0,677.5,829921.1,333599.0,13.75,1532.0
2023-02-04,2838.3,51693.88,-0.68,5.049200057983398,2067.0,23946.0,677.5,829921.1,333599.0,13.75,1532.0
2023-02-05,2838.3,51693.88,-0.68,5.049200057983398,2067.0,23946.0,677.5,829921.1,333599.0,13.75,1532.0
2023-02-06,2838.3,51693.88,-0.68,5.149799823760986,2067.0,23946.0,679.0,829921.1,331672.0,13.75,1521.25
2023-02-07,2838.3,51693.88,-0.68,5.145699977874756,2067.0,23946.0,674.0,829921.1,331805.0,13.75,1515.25
2023-02-08,2838.3,51693.88,-0.68,5.2093000411987305,2067.0,23946.0,678.5,829921.1,331853.0,13.75,1519.75
2023-02-09,2838.3,51693.88,-0.68,5.19950008392334,2067.0,23946.0,670.75,829921.1,332188.0,13.75,1519.25
2023-02-10,2838.3,51693.88,-0.68,5.2895002365112305,2067.0,23946.0,680.5,829921.1,331112.0,13.75,1542.5
2023-02-11,2838.3,51693.88,-0.68,5.2895002365112305,2067.0,23946.0,680.5,829921.1,331112.0,13.75,1542.5
2023-02-12,2838.3,51693.88,-0.68,5.2895002365112305,2067.0,23946.0,680.5,829921.1,331112.0,13.75,1542.5
2023-02-13,2838.3,51693.88,-0.68,5.213482856750488,2067.0,23946.0,685.0,829921.1,331061.0,13.75,1542.75
2023-02-14,2838.3,51693.88,-0.68,5.158400058746338,2067.0,23946.0,682.25,829921.1,330597.0,13.75,1537.5
2023-02-15,2838.3,51693.88,-0.68,5.191500186920166,2067.0,23946.0,676.25,829921.1,329822.0,13.75,1525.75
2023-02-16,2838.3,51693.88,-0.68,5.2179999351501465,2067.0,23946.0,676.0,829921.1,329583.0,13.75,1526.5
2023-02-17,2838.3,51693.88,-0.68,5.216800212860107,2067.0,23946.0,677.75,829921.1,329386.0,13.75,1527.25
2023-02-18,2838.3,51693.88,-0.68,5.216800212860107,2067.0,23946.0,677.75,829921.1,329386.0,13.75,1527.25
2023-02-19,2838.3,51693.88,-0.68,5.216800212860107,2067.0,23946.0,677.75,829921.1,329386.0,13.75,1527.25
2023-02-20,2838.3,51693.88,-0.68,5.165168762207031,2067.0,23946.0,677.75,829921.1,329386.0,13.75,1527.25
2023-02-21,2838.3,51693.88,-0.68,5.1666998863220215,2067.0,23946.0,680.5,829921.1,329386.0,13.75,1548.75
2023-02-22,2838.3,51693.88,-0.68,5.166500091552734,2067.0,23946.0,674.0,829921.1,328752.0,13.75,1539.5
2023-02-23,2838.3,51693.88,-0.68,5.151199817657471,2067.0,23946.0,660.25,829921.1,328425.0,13.75,1534.25
2023-02-24,2838.3,51693.88,-0.68,5.136199951171875,2067.0,23946.0,650.0,829921.1,327404.0,13.75,1529.0
2023-02-25,2838.3,51693.88,-0.68,5.136199951171875,2067.0,23946.0,650.0,829921.1,327404.0,13.75,1529.0
2023-02-26,2838.3,51693.88,-0.68,5.136199951171875,2067.0,23946.0,650.0,829921.1,327404.0,13.75,1529.0
2023-02-27,2838.3,51693.88,-0.68,5.207799911499023,2067.0,23946.0,642.75,829921.1,327912.0,13.75,1518.25
2023-02-28,2838.3,51693.88,-0.68,5.199699878692627,2067.0,23946.0,629.5,829921.1,328098.0,13.75,1490.5
2023-03-01,10014.5,51693.88,-0.63,5.235899925231934,2147.0,40409.0,640.5,939894.3,327949.0,13.75,1504.25
2023-03-02,10014.5,51693.88,-0.63,5.178299903869629,2147.0,40409.0,637.75,939894.3,332775.0,13.75,1519.75
2023-03-03,10014.5,51693.88,-0.63,5.1996002197265625,2147.0,40409.0,645.25,939894.3,333208.0,13.75,1530.5
2023-03-04,10014.5,51693.88,-0.63,5.1996002197265625,2147.0,40409.0,645.25,939894.3,333208.0,13.75,1530.5
2023-03-05,10014.5,51693.88,-0.63,5.1996002197265625,2147.0,40409.0,645.25,939894.3,333208.0,13.75,1530.5
2023-03-06,10014.5,51693.88,-0.63,5.194399833679199,2147.0,40409.0,644.5,939894.3,333873.0,13.75,1541.0
2023-03-07,10014.5,51693.88,-0.63,5.152200222015381,2147.0,40409.0,642.0,939894.3,332905.0,13.75,1525.25
2023-03-08,10014.5,51693.88,-0.63,5.190000057220459,2147.0,40409.0,634.5,939894.3,332730.0,13.75,1526.75
2023-03-09,10014.5,51693.88,-0.63,5.144400119781494,2147.0,40409.0,618.5,939894.3,332792.0,13.75,1520.0
2023-03-10,10014.5,51693.88,-0.63,5.163700103759766,2147.0,40409.0,624.25,939894.3,335690.0,13.75,1513.0
2023-03-11,10014.5,51693.88,-0.63,5.163700103759766,2147.0,40409.0,624.25,939894.3,335690.0,13.75,1513.0
2023-03-12,10014.5,51693.88,-0.63,5.163700103759766,2147.0,40409.0,624.25,939894.3,335690.0,13.75,1513.0
2023-03-13,10014.5,51693.88,-0.63,5.21560001373291,2147.0,40409.0,624.5,939894.3,338959.0,13.75,1500.0
