Date,RESERVAS_INTERNACIONAIS,DIVIDA_PUBLICA,SELIC,SOJA_US,MILHO_US,BALANCA_COMERCIAL,news_prob_mean,FRETES,PIB_BR,CUSTO_LOGISTICA,news_impact_mean_volatility,news_impact_mean_trend_volatility,news_prob_mean_volatility,news_impact_mean,news_prob_mean_trend_volatility,ENERGIA,news_count_trend,news_count_volatility,news_count_trend_volatility,news_count,DOLAR
2022-06-13,338842.0,-1.79,12.75,1707.5,769.25,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,4.984000205993652
2022-06-14,337412.0,-1.79,12.75,1698.5,768.25,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.113399982452393
2022-06-15,337934.0,-1.79,12.75,1693.75,774.0,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.116099834442139
2022-06-16,337934.0,-1.79,13.25,1709.5,788.25,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.052000045776367
2022-06-17,339169.0,-1.79,13.25,1702.0,784.5,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.052199840545654
2022-06-18,339169.0,-1.79,13.25,1702.0,784.5,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.052199840545654
2022-06-19,339169.0,-1.79,13.25,1702.0,784.5,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.052199840545654
2022-06-20,339368.0,-1.79,13.25,1702.0,784.5,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.152100086212158
2022-06-21,339385.0,-1.79,13.25,1681.0,760.75,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.18720006942749
2022-06-22,340683.0,-1.79,13.25,1652.75,768.0,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.122799873352051
2022-06-23,342090.0,-1.79,13.25,1593.25,746.75,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.193600177764893
2022-06-24,341786.0,-1.79,13.25,1610.75,750.25,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.23799991607666
2022-06-25,341786.0,-1.79,13.25,1610.75,750.25,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.23799991607666
2022-06-26,341786.0,-1.79,13.25,1610.75,750.25,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.23799991607666
2022-06-27,341369.0,-1.79,13.25,1630.5,744.25,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.241399765014648
2022-06-28,340438.0,-1.79,13.25,1663.75,759.5,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.236800193786621
2022-06-29,341097.0,-1.79,13.25,1674.25,770.25,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.266600131988525
2022-06-30,341958.0,-1.79,13.25,1675.0,743.75,8032.6,0.0,31876.0,843263.2,50268.37,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,5.180900096893311
2022-07-01,343236.0,-1.76,13.25,1626.0,754.5,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.251999855041504
2022-07-02,343236.0,-1.76,13.25,1626.0,754.5,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.251999855041504
2022-07-03,343236.0,-1.76,13.25,1626.0,754.5,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.251999855041504
2022-07-04,343235.0,-1.76,13.25,1626.0,754.5,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.330999851226807
2022-07-05,343276.0,-1.76,13.25,1575.25,736.0,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.3282999992370605
2022-07-06,342293.0,-1.76,13.25,1580.25,744.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.385200023651123
2022-07-07,341329.0,-1.76,13.25,1591.25,747.0,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.427999973297119
2022-07-08,340766.0,-1.76,13.25,1630.25,778.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.338200092315674
2022-07-09,340766.0,-1.76,13.25,1630.25,778.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.338200092315674
2022-07-10,340766.0,-1.76,13.25,1630.25,778.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.338200092315674
2022-07-11,341010.0,-1.76,13.25,1641.0,781.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.254000186920166
2022-07-12,341389.0,-1.76,13.25,1592.75,732.75,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.377200126647949
2022-07-13,341142.0,-1.76,13.25,1588.25,740.0,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.436500072479248
2022-07-14,340108.0,-1.76,13.25,1610.0,695.0,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.390900135040283
2022-07-15,340950.0,-1.76,13.25,1466.0,604.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.422800064086914
2022-07-16,340950.0,-1.76,13.25,1466.0,604.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.422800064086914
2022-07-17,340950.0,-1.76,13.25,1466.0,604.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.422800064086914
2022-07-18,340840.0,-1.76,13.25,1497.25,612.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.410099983215332
2022-07-19,341292.0,-1.76,13.25,1477.25,596.75,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.436800003051758
2022-07-20,340953.0,-1.76,13.25,1449.0,592.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.413099765777588
2022-07-21,341649.0,-1.76,13.25,1418.5,575.75,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.470200061798096
2022-07-22,343538.0,-1.76,13.25,1434.5,564.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.497799873352051
2022-07-23,343538.0,-1.76,13.25,1434.5,564.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.497799873352051
2022-07-24,343538.0,-1.76,13.25,1434.5,564.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.497799873352051
2022-07-25,343521.0,-1.76,13.25,1473.0,580.0,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.496699810028076
2022-07-26,343717.0,-1.76,13.25,1532.75,597.0,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.356299877166748
2022-07-27,343729.0,-1.76,13.25,1578.75,600.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.350100040435791
2022-07-28,345630.0,-1.76,13.25,1609.25,615.0,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.243000030517578
2022-07-29,346403.0,-1.76,13.25,1637.0,616.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.182700157165527
2022-07-30,346403.0,-1.76,13.25,1637.0,616.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.182700157165527
2022-07-31,346403.0,-1.76,13.25,1637.0,616.25,4624.0,0.0,33567.0,869589.2,50268.37,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,5.182700157165527
2022-08-01,346867.0,-1.34,13.25,1594.25,607.0,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.171199798583984
2022-08-02,345649.0,-1.34,13.25,1569.25,591.25,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.184000015258789
2022-08-03,344179.0,-1.34,13.25,1558.0,591.5,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.277699947357178
2022-08-04,345484.0,-1.34,13.75,1615.0,602.25,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.282700061798096
2022-08-05,343542.0,-1.34,13.75,1614.75,610.25,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.211100101470947
2022-08-06,343542.0,-1.34,13.75,1614.75,610.25,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.211100101470947
2022-08-07,343542.0,-1.34,13.75,1614.75,610.25,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.211100101470947
2022-08-08,344321.0,-1.34,13.75,1619.5,608.5,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.164599895477295
2022-08-09,344044.0,-1.34,13.75,1693.25,615.5,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.110099792480469
2022-08-10,345384.0,-1.34,13.75,1688.75,621.25,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.123700141906738
2022-08-11,344741.0,-1.34,13.75,1709.5,629.25,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.093699932098389
2022-08-12,344365.0,-1.34,13.75,1669.25,639.75,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.1570000648498535
2022-08-13,344365.0,-1.34,13.75,1669.25,639.75,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.1570000648498535
2022-08-14,344365.0,-1.34,13.75,1669.25,639.75,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.1570000648498535
2022-08-15,344840.0,-1.34,13.75,1494.0,626.75,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.074900150299072
2022-08-16,344152.0,-1.34,13.75,1454.25,611.0,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.095600128173828
2022-08-17,343118.0,-1.34,13.75,1475.25,615.0,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.1417388916015625
2022-08-18,343625.0,-1.34,13.75,1495.5,619.75,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.164999961853027
2022-08-19,341910.0,-1.34,13.75,1488.75,626.0,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.166999816894531
2022-08-20,341910.0,-1.34,13.75,1488.75,626.0,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.166999816894531
2022-08-21,341910.0,-1.34,13.75,1488.75,626.0,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.166999816894531
2022-08-22,341119.0,-1.34,13.75,1527.0,633.5,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.168399810791016
2022-08-23,341692.0,-1.34,13.75,1566.75,660.0,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.156099796295166
2022-08-24,340802.0,-1.34,13.75,1560.75,665.75,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.103499889373779
2022-08-25,341247.0,-1.34,13.75,1552.5,657.5,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.110099792480469
2022-08-26,340976.0,-1.34,13.75,1605.25,668.75,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.108699798583984
2022-08-27,340976.0,-1.34,13.75,1605.25,668.75,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.108699798583984
2022-08-28,340976.0,-1.34,13.75,1605.25,668.75,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.108699798583984
2022-08-29,340199.0,-1.34,13.75,1534.75,683.75,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.0625
2022-08-30,339552.0,-1.34,13.75,1513.0,679.75,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.027200222015381
2022-08-31,339664.0,-1.34,13.75,1507.5,673.75,3237.8,0.0,39039.0,873656.6,50268.37,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,5.1219000816345215
2022-09-01,338105.0,-1.22,13.75,1472.75,658.25,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.181700229644775
2022-09-02,339056.0,-1.22,13.75,1510.5,669.0,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.2403998374938965
2022-09-03,339056.0,-1.22,13.75,1510.5,669.0,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.2403998374938965
2022-09-04,339056.0,-1.22,13.75,1510.5,669.0,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.2403998374938965
2022-09-05,338721.0,-1.22,13.75,1510.5,669.0,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.171000003814697
2022-09-06,337635.0,-1.22,13.75,1490.0,680.75,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.153900146484375
2022-09-07,337635.0,-1.22,13.75,1466.75,676.75,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.247200012207031
2022-09-08,337773.0,-1.22,13.75,1470.5,674.5,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.246699810028076
2022-09-09,338211.0,-1.22,13.75,1489.25,698.5,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.2133002281188965
2022-09-10,338211.0,-1.22,13.75,1489.25,698.5,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.2133002281188965
2022-09-11,338211.0,-1.22,13.75,1489.25,698.5,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.2133002281188965
2022-09-12,338729.0,-1.22,13.75,1549.75,712.25,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.146299839019775
2022-09-13,336480.0,-1.22,13.75,1534.25,709.0,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.0920000076293945
2022-09-14,336337.0,-1.22,13.75,1503.75,709.0,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.189799785614014
2022-09-15,335580.0,-1.22,13.75,1451.5,677.5,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.162700176239014
2022-09-16,335475.0,-1.22,13.75,1448.5,677.25,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.246099948883057
2022-09-17,335475.0,-1.22,13.75,1448.5,677.25,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.246099948883057
2022-09-18,335475.0,-1.22,13.75,1448.5,677.25,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.246099948883057
2022-09-19,335165.0,-1.22,13.75,1461.25,678.25,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.250699996948242
2022-09-20,334316.0,-1.22,13.75,1478.75,692.0,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.170899868011475
2022-09-21,333873.0,-1.22,13.75,1461.25,685.5,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.141499996185303
2022-09-22,332451.0,-1.22,13.75,1457.0,688.25,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.170400142669678
2022-09-23,330782.0,-1.22,13.75,1425.75,676.75,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.115499973297119
2022-09-24,330782.0,-1.22,13.75,1425.75,676.75,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.115499973297119
2022-09-25,330782.0,-1.22,13.75,1425.75,676.75,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.115499973297119
2022-09-26,329493.0,-1.22,13.75,1411.25,666.25,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.258800029754639
2022-09-27,326079.0,-1.22,13.75,1408.0,667.5,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.389400005340576
2022-09-28,327876.0,-1.22,13.75,1408.75,670.5,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.378099918365479
2022-09-29,327403.0,-1.22,13.75,1410.75,669.5,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.374199867248535
2022-09-30,327580.0,-1.22,13.75,1364.75,677.5,2548.4,0.0,37207.0,857936.1,50268.37,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,5.396200180053711
2022-10-01,327580.0,-0.69,13.75,1364.75,677.5,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.396200180053711
2022-10-02,327580.0,-0.69,13.75,1364.75,677.5,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.396200180053711
2022-10-03,329061.0,-0.69,13.75,1374.0,680.75,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.414299964904785
2022-10-04,330049.0,-0.69,13.75,1383.5,683.0,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.16349983215332
2022-10-05,328456.0,-0.69,13.75,1369.75,684.0,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.17579984664917
2022-10-06,327657.0,-0.69,13.75,1358.0,675.5,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.195199966430664
2022-10-07,326820.0,-0.69,13.75,1367.0,683.25,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.220099925994873
2022-10-08,326820.0,-0.69,13.75,1367.0,683.25,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.220099925994873
2022-10-09,326820.0,-0.69,13.75,1367.0,683.25,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.220099925994873
2022-10-10,326282.0,-0.69,13.75,1374.0,698.25,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.198400020599365
2022-10-11,326330.0,-0.69,13.75,1376.25,693.0,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.186800003051758
2022-10-12,326330.0,-0.69,13.75,1396.0,693.0,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.292099952697754
2022-10-13,325463.0,-0.69,13.75,1395.75,697.75,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.291500091552734
2022-10-14,325024.0,-0.69,13.75,1383.75,689.75,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.259799957275391
2022-10-15,325024.0,-0.69,13.75,1383.75,689.75,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.259799957275391
2022-10-16,325024.0,-0.69,13.75,1383.75,689.75,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.259799957275391
2022-10-17,326024.0,-0.69,13.75,1385.25,683.5,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.327400207519531
2022-10-18,325849.0,-0.69,13.75,1372.0,681.0,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.277359008789063
2022-10-19,324717.0,-0.69,13.75,1372.5,678.25,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.239799976348877
2022-10-20,324352.0,-0.69,13.75,1391.5,684.0,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.269199848175049
2022-10-21,323490.0,-0.69,13.75,1395.5,684.25,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.216599941253662
2022-10-22,323490.0,-0.69,13.75,1395.5,684.25,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.216599941253662
2022-10-23,323490.0,-0.69,13.75,1395.5,684.25,2568.0,0.0,31470.0,880717.2,50268.37,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,5.216599941253662
