Date,Value,source,feature_code,description
2024-04-22,351761.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-04-22,1161.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-04-22,439.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-04-22,10.75,bcb,SELIC,Taxa Selic
2024-04-22,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-04-23,10.75,bcb,SELIC,Taxa Selic
2024-04-23,1167.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-04-23,352235.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-04-23,5.1656999588012695,yahoo,DOLAR,Dólar/Real
2024-04-23,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-04-23,443.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-04-24,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-04-24,1166.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-04-24,10.75,bcb,SELIC,Taxa Selic
2024-04-24,437.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-04-24,351885.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-04-24,5.130499839782715,yahoo,DOLAR,Dólar/Real
2024-04-25,351539.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-04-25,1162.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-04-25,5.145500183105469,yahoo,DOLAR,Dólar/Real
2024-04-25,441.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-04-25,10.75,bcb,SELIC,Taxa Selic
2024-04-25,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-04-26,10.75,bcb,SELIC,Taxa Selic
2024-04-26,5.158599853515625,yahoo,DOLAR,Dólar/Real
2024-04-26,1159.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-04-26,440.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-04-26,351805.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-04-26,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-04-27,10.75,bcb,SELIC,Taxa Selic
2024-04-28,10.75,bcb,SELIC,Taxa Selic
2024-04-29,439.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-04-29,5.115499973297119,yahoo,DOLAR,Dólar/Real
2024-04-29,1160.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-04-29,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-04-29,352453.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-04-29,10.75,bcb,SELIC,Taxa Selic
2024-04-30,439.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-04-30,1145.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-04-30,10.75,bcb,SELIC,Taxa Selic
2024-04-30,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-04-30,351599.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-04-30,5.117000102996826,yahoo,DOLAR,Dólar/Real
2024-05-01,1155.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-01,443.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-01,26760.0,bcb,MILHO_BR,Milho Brasil - Preço Médio Atacado
2024-05-01,5.193900108337402,yahoo,DOLAR,Dólar/Real
2024-05-01,10.75,bcb,SELIC,Taxa Selic
2024-05-01,2064.0,bcb,ENERGIA,Energia Elétrica
2024-05-01,39181.0,bcb,FRETES,Índice de Fretes
2024-05-01,7500.7,bcb,BALANCA_COMERCIAL,Balança Comercial
2024-05-01,961831.3,bcb,PIB_BR,PIB Brasil
2024-05-01,3023.0,bcb,INVESTIMENTO_ESTRANGEIRO,Investimento Estrangeiro
2024-05-01,-0.5,bcb,DIVIDA_PUBLICA,Dívida Pública
2024-05-01,-52183703.0,bcb,CDS,Brazil CDS 5Y
2024-05-02,5.194399833679199,yahoo,DOLAR,Dólar/Real
2024-05-02,352608.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-02,1190.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-02,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-05-02,10.75,bcb,SELIC,Taxa Selic
2024-05-02,452.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-03,5.110300064086914,yahoo,DOLAR,Dólar/Real
2024-05-03,353889.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-03,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-05-03,447.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-03,1201.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-03,10.75,bcb,SELIC,Taxa Selic
2024-05-04,10.75,bcb,SELIC,Taxa Selic
2024-05-05,10.75,bcb,SELIC,Taxa Selic
2024-05-06,1234.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-06,354319.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-06,10.75,bcb,SELIC,Taxa Selic
2024-05-06,5.070899963378906,yahoo,DOLAR,Dólar/Real
2024-05-06,457.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-06,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-05-07,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-05-07,1232.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-07,10.75,bcb,SELIC,Taxa Selic
2024-05-07,354626.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-07,453.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-07,5.074900150299072,yahoo,DOLAR,Dólar/Real
2024-05-08,5.073299884796143,yahoo,DOLAR,Dólar/Real
2024-05-08,1212.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-08,445.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-08,10.75,bcb,SELIC,Taxa Selic
2024-05-08,354225.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-08,0.040168,bcb,DI_FUTURO,Taxa DI-Over
2024-05-09,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-05-09,1192.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-09,354438.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-09,442.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-09,5.087900161743164,yahoo,DOLAR,Dólar/Real
2024-05-09,10.5,bcb,SELIC,Taxa Selic
2024-05-10,1205.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-10,354470.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-10,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-05-10,5.1407999992370605,yahoo,DOLAR,Dólar/Real
2024-05-10,10.5,bcb,SELIC,Taxa Selic
2024-05-10,455.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-11,10.5,bcb,SELIC,Taxa Selic
2024-05-12,10.5,bcb,SELIC,Taxa Selic
2024-05-13,1205.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-13,5.123260021209717,yahoo,DOLAR,Dólar/Real
2024-05-13,458.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-13,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-05-13,10.5,bcb,SELIC,Taxa Selic
2024-05-13,354542.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-14,10.5,bcb,SELIC,Taxa Selic
2024-05-14,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-05-14,5.154200077056885,yahoo,DOLAR,Dólar/Real
2024-05-14,355014.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-14,1199.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-14,453.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-15,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-05-15,462.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-15,5.127799987792969,yahoo,DOLAR,Dólar/Real
2024-05-15,10.5,bcb,SELIC,Taxa Selic
2024-05-15,1213.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-15,356419.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-16,457.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-16,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-05-16,5.133600234985352,yahoo,DOLAR,Dólar/Real
2024-05-16,1216.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-16,356448.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-16,10.5,bcb,SELIC,Taxa Selic
2024-05-17,356191.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-17,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-05-17,1228.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-17,10.5,bcb,SELIC,Taxa Selic
2024-05-17,5.128600120544434,yahoo,DOLAR,Dólar/Real
2024-05-17,452.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-18,10.5,bcb,SELIC,Taxa Selic
2024-05-19,10.5,bcb,SELIC,Taxa Selic
2024-05-20,1248.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-20,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-05-20,356017.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-20,10.5,bcb,SELIC,Taxa Selic
2024-05-20,5.1020002365112305,yahoo,DOLAR,Dólar/Real
2024-05-20,460.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-21,5.103099822998047,yahoo,DOLAR,Dólar/Real
2024-05-21,458.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-21,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-05-21,10.5,bcb,SELIC,Taxa Selic
2024-05-21,356330.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-21,1236.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-22,355992.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-22,461.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-22,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-05-22,1246.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-22,10.5,bcb,SELIC,Taxa Selic
2024-05-22,5.1219000816345215,yahoo,DOLAR,Dólar/Real
2024-05-23,1239.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-23,355060.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-23,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-05-23,10.5,bcb,SELIC,Taxa Selic
2024-05-23,464.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-23,5.151100158691406,yahoo,DOLAR,Dólar/Real
2024-05-24,355339.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-24,5.143099784851074,yahoo,DOLAR,Dólar/Real
2024-05-24,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-05-24,464.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-24,10.5,bcb,SELIC,Taxa Selic
2024-05-24,1248.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-25,10.5,bcb,SELIC,Taxa Selic
2024-05-26,10.5,bcb,SELIC,Taxa Selic
2024-05-27,10.5,bcb,SELIC,Taxa Selic
2024-05-27,355573.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-27,5.1697998046875,yahoo,DOLAR,Dólar/Real
2024-05-27,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-05-28,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-05-28,10.5,bcb,SELIC,Taxa Selic
2024-05-28,5.1717000007629395,yahoo,DOLAR,Dólar/Real
2024-05-28,462.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-28,355667.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-28,1229.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-29,1214.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-29,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-05-29,5.161300182342529,yahoo,DOLAR,Dólar/Real
2024-05-29,354406.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-29,10.5,bcb,SELIC,Taxa Selic
2024-05-29,455.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-30,1209.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-30,10.5,bcb,SELIC,Taxa Selic
2024-05-30,448.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-30,5.202099800109863,yahoo,DOLAR,Dólar/Real
2024-05-31,10.5,bcb,SELIC,Taxa Selic
2024-05-31,1205.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-05-31,446.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-05-31,355560.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-05-31,5.202099800109863,yahoo,DOLAR,Dólar/Real
2024-05-31,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-01,10.5,bcb,SELIC,Taxa Selic
2024-06-01,970763.0,bcb,PIB_BR,PIB Brasil
2024-06-01,-107390772.0,bcb,CDS,Brazil CDS 5Y
2024-06-01,5655.2,bcb,BALANCA_COMERCIAL,Balança Comercial
2024-06-01,-1.21,bcb,DIVIDA_PUBLICA,Dívida Pública
2024-06-01,28957.0,bcb,MILHO_BR,Milho Brasil - Preço Médio Atacado
2024-06-01,2108.0,bcb,ENERGIA,Energia Elétrica
2024-06-01,6269.5,bcb,INVESTIMENTO_ESTRANGEIRO,Investimento Estrangeiro
2024-06-01,38664.0,bcb,FRETES,Índice de Fretes
2024-06-02,10.5,bcb,SELIC,Taxa Selic
2024-06-03,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-03,1184.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-03,5.2444000244140625,yahoo,DOLAR,Dólar/Real
2024-06-03,443.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-03,10.5,bcb,SELIC,Taxa Selic
2024-06-03,356576.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-04,10.5,bcb,SELIC,Taxa Selic
2024-06-04,357069.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-04,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-04,1179.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-04,442.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-04,5.249000072479248,yahoo,DOLAR,Dólar/Real
2024-06-05,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-05,1177.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-05,439.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-05,10.5,bcb,SELIC,Taxa Selic
2024-06-05,357497.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-05,5.287700176239014,yahoo,DOLAR,Dólar/Real
2024-06-06,452.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-06,1200.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-06,357843.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-06,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-06,5.3003997802734375,yahoo,DOLAR,Dólar/Real
2024-06-06,10.5,bcb,SELIC,Taxa Selic
2024-06-07,1179.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-07,10.5,bcb,SELIC,Taxa Selic
2024-06-07,5.2571001052856445,yahoo,DOLAR,Dólar/Real
2024-06-07,448.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-07,356291.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-07,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-08,10.5,bcb,SELIC,Taxa Selic
2024-06-09,10.5,bcb,SELIC,Taxa Selic
2024-06-10,10.5,bcb,SELIC,Taxa Selic
2024-06-10,451.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-10,1188.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-10,355917.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-10,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-10,5.270441055297852,yahoo,DOLAR,Dólar/Real
2024-06-11,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-11,5.352799892425537,yahoo,DOLAR,Dólar/Real
2024-06-11,1178.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-11,449.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-11,356150.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-11,10.5,bcb,SELIC,Taxa Selic
2024-06-12,454.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-12,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-12,358242.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-12,1177.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-12,10.5,bcb,SELIC,Taxa Selic
2024-06-12,5.3649001121521,yahoo,DOLAR,Dólar/Real
2024-06-13,458.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-13,1189.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-13,10.5,bcb,SELIC,Taxa Selic
2024-06-13,5.401000022888184,yahoo,DOLAR,Dólar/Real
2024-06-13,357789.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-13,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-14,1179.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-14,5.361599922180176,yahoo,DOLAR,Dólar/Real
2024-06-14,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-14,10.5,bcb,SELIC,Taxa Selic
2024-06-14,358091.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-14,450.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-15,10.5,bcb,SELIC,Taxa Selic
2024-06-16,10.5,bcb,SELIC,Taxa Selic
2024-06-17,10.5,bcb,SELIC,Taxa Selic
2024-06-17,443.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-17,1157.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-17,5.3572001457214355,yahoo,DOLAR,Dólar/Real
2024-06-17,357548.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-17,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-18,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-18,1174.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-18,450.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-18,10.5,bcb,SELIC,Taxa Selic
2024-06-18,5.423999786376953,yahoo,DOLAR,Dólar/Real
2024-06-18,358116.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-19,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-19,5.439899921417236,yahoo,DOLAR,Dólar/Real
2024-06-19,358207.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-19,10.5,bcb,SELIC,Taxa Selic
2024-06-20,1155.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-20,10.5,bcb,SELIC,Taxa Selic
2024-06-20,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-20,5.422399997711182,yahoo,DOLAR,Dólar/Real
2024-06-20,439.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-20,357962.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-21,10.5,bcb,SELIC,Taxa Selic
2024-06-21,1160.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-21,5.452400207519531,yahoo,DOLAR,Dólar/Real
2024-06-21,357869.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-21,435.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-21,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-22,10.5,bcb,SELIC,Taxa Selic
2024-06-23,10.5,bcb,SELIC,Taxa Selic
2024-06-24,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-24,433.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-24,358072.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-24,5.426126003265381,yahoo,DOLAR,Dólar/Real
2024-06-24,1175.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-24,10.5,bcb,SELIC,Taxa Selic
2024-06-25,10.5,bcb,SELIC,Taxa Selic
2024-06-25,425.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-25,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-25,1163.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-25,5.3892998695373535,yahoo,DOLAR,Dólar/Real
2024-06-25,358112.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-26,10.5,bcb,SELIC,Taxa Selic
2024-06-26,1162.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-26,5.450699806213379,yahoo,DOLAR,Dólar/Real
2024-06-26,357371.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-26,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-26,420.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-27,1152.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-27,357963.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-27,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-27,5.522500038146973,yahoo,DOLAR,Dólar/Real
2024-06-27,10.5,bcb,SELIC,Taxa Selic
2024-06-27,413.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-28,5.500500202178955,yahoo,DOLAR,Dólar/Real
2024-06-28,357827.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-06-28,1150.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-06-28,397.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-06-28,10.5,bcb,SELIC,Taxa Selic
2024-06-28,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-06-29,10.5,bcb,SELIC,Taxa Selic
2024-06-30,10.5,bcb,SELIC,Taxa Selic
2024-07-01,1009021.6,bcb,PIB_BR,PIB Brasil
2024-07-01,7191.1,bcb,INVESTIMENTO_ESTRANGEIRO,Investimento Estrangeiro
2024-07-01,356972.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-01,2198.0,bcb,ENERGIA,Energia Elétrica
2024-07-01,49247.0,bcb,FRETES,Índice de Fretes
2024-07-01,6982.3,bcb,BALANCA_COMERCIAL,Balança Comercial
2024-07-01,-1.59,bcb,DIVIDA_PUBLICA,Dívida Pública
2024-07-01,398.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-01,1159.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-01,-93271935.0,bcb,CDS,Brazil CDS 5Y
2024-07-01,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-01,10.5,bcb,SELIC,Taxa Selic
2024-07-01,5.591899871826172,yahoo,DOLAR,Dólar/Real
2024-07-01,39089.0,bcb,MILHO_BR,Milho Brasil - Preço Médio Atacado
2024-07-02,10.5,bcb,SELIC,Taxa Selic
2024-07-02,402.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-02,5.65500020980835,yahoo,DOLAR,Dólar/Real
2024-07-02,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-02,357421.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-02,1165.0,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-03,5.67549991607666,yahoo,DOLAR,Dólar/Real
2024-07-03,358554.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-03,10.5,bcb,SELIC,Taxa Selic
2024-07-03,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-03,1176.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-03,403.5,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-04,358562.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-04,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-04,5.5553998947143555,yahoo,DOLAR,Dólar/Real
2024-07-04,10.5,bcb,SELIC,Taxa Selic
2024-07-05,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-05,5.486400127410889,yahoo,DOLAR,Dólar/Real
2024-07-05,359527.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-05,411.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-05,1188.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-05,10.5,bcb,SELIC,Taxa Selic
2024-07-06,10.5,bcb,SELIC,Taxa Selic
2024-07-07,10.5,bcb,SELIC,Taxa Selic
2024-07-08,10.5,bcb,SELIC,Taxa Selic
2024-07-08,5.471290111541748,yahoo,DOLAR,Dólar/Real
2024-07-08,359546.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-08,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-08,395.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-08,1174.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-09,359262.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-09,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-09,1161.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-09,400.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-09,10.5,bcb,SELIC,Taxa Selic
2024-07-09,5.470399856567383,yahoo,DOLAR,Dólar/Real
2024-07-10,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-10,403.25,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-10,5.417099952697754,yahoo,DOLAR,Dólar/Real
2024-07-10,10.5,bcb,SELIC,Taxa Selic
2024-07-10,1141.25,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-10,359695.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-11,361230.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-11,406.75,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-11,1142.75,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-11,5.414700031280518,yahoo,DOLAR,Dólar/Real
2024-07-11,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-11,10.5,bcb,SELIC,Taxa Selic
2024-07-12,361413.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2024-07-12,400.0,yahoo,MILHO_US,Milho EUA (Futuros)
2024-07-12,1134.5,yahoo,SOJA_US,Soja EUA (Futuros)
2024-07-12,5.438000202178955,yahoo,DOLAR,Dólar/Real
2024-07-12,0.03927,bcb,DI_FUTURO,Taxa DI-Over
2024-07-12,10.5,bcb,SELIC,Taxa Selic
2024-07-13,10.5,bcb,SELIC,Taxa Selic
