Date,Value,feature_code,source,description
2020-01-30,-42752734.24615385,CDS,bcb,Brazil CDS 5Y
2020-01-30,47117.78106870229,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-01-30,-6.071846153846154,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-01-30,0.017089,DI_FUTURO,bcb,Taxa DI-Over
2020-01-30,4.282599925994873,DOLAR,yahoo,Dólar/Real
2020-01-30,1691.551724137931,ENERGIA,bcb,Energia Elétrica
2020-01-30,23837.86153846154,FRETES,bcb,Índice de Fretes
2020-01-30,2236.110769230769,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-01-30,16240.123076923075,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-01-30,379.5,MILHO_US,yahoo,Milho EUA (Futuros)
2020-01-30,599099.4538461538,PIB_BR,bcb,PIB Brasil
2020-01-30,359027.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-01-30,4.5,SELIC,bcb,Taxa Selic
2020-01-30,64387.73846153847,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-01-30,876.25,SOJA_US,yahoo,Soja EUA (Futuros)
2020-01-31,-517.5738461538463,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-01-31,209243.84732824427,BALTIC_DRY,bcb,Baltic Dry Index
2020-01-31,-42657043.87692308,CDS,bcb,Brazil CDS 5Y
2020-01-31,47125.47778625954,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-01-31,-6.149076923076923,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-01-31,0.017089,DI_FUTURO,bcb,Taxa DI-Over
2020-01-31,4.282599925994873,DOLAR,yahoo,Dólar/Real
2020-01-31,1689.1494252873565,ENERGIA,bcb,Energia Elétrica
2020-01-31,23565.56923076923,FRETES,bcb,Índice de Fretes
2020-01-31,2207.444615384615,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-01-31,16034.938461538462,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-01-31,381.25,MILHO_US,yahoo,Milho EUA (Futuros)
2020-01-31,598391.923076923,PIB_BR,bcb,PIB Brasil
2020-01-31,359394.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-01-31,4.5,SELIC,bcb,Taxa Selic
2020-01-31,63051.63076923077,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-01-31,872.5,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-03,-391.7953846153846,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-03,209247.43129771,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-03,-42561353.50769231,CDS,bcb,Brazil CDS 5Y
2020-02-03,47133.1745038168,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-03,-6.226307692307692,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-03,0.017089,DI_FUTURO,bcb,Taxa DI-Over
2020-02-03,4.282599925994873,DOLAR,yahoo,Dólar/Real
2020-02-03,1686.7471264367816,ENERGIA,bcb,Energia Elétrica
2020-02-03,23293.276923076923,FRETES,bcb,Índice de Fretes
2020-02-03,2178.7784615384617,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-03,15829.753846153846,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-03,378.75,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-03,597684.3923076923,PIB_BR,bcb,PIB Brasil
2020-02-03,359067.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-03,4.5,SELIC,bcb,Taxa Selic
2020-02-03,61715.52307692308,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-03,877.0,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-04,-266.0169230769234,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-04,209251.0152671756,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-04,-42465663.13846154,CDS,bcb,Brazil CDS 5Y
2020-02-04,47140.87122137405,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-04,-6.303538461538462,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-04,0.017089,DI_FUTURO,bcb,Taxa DI-Over
2020-02-04,4.282149910926819,DOLAR,yahoo,Dólar/Real
2020-02-04,1684.344827586207,ENERGIA,bcb,Energia Elétrica
2020-02-04,23020.984615384616,FRETES,bcb,Índice de Fretes
2020-02-04,2150.112307692308,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-04,15624.56923076923,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-04,382.25,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-04,596976.8615384615,PIB_BR,bcb,PIB Brasil
2020-02-04,359028.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-04,4.5,SELIC,bcb,Taxa Selic
2020-02-04,60379.415384615386,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-04,879.5,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-05,-140.2384615384617,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-05,209254.5992366412,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-05,-42369972.76923077,CDS,bcb,Brazil CDS 5Y
2020-02-05,47148.5679389313,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-05,-6.380769230769231,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-05,0.017089,DI_FUTURO,bcb,Taxa DI-Over
2020-02-05,4.281699895858765,DOLAR,yahoo,Dólar/Real
2020-02-05,1681.942528735632,ENERGIA,bcb,Energia Elétrica
2020-02-05,22748.69230769231,FRETES,bcb,Índice de Fretes
2020-02-05,2121.4461538461537,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-05,15419.384615384615,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-05,380.75,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-05,596269.3307692307,PIB_BR,bcb,PIB Brasil
2020-02-05,358757.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-05,4.5,SELIC,bcb,Taxa Selic
2020-02-05,59043.307692307695,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-05,880.0,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-06,-14.460000000000036,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-06,209258.18320610689,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-06,-42274282.4,CDS,bcb,Brazil CDS 5Y
2020-02-06,47156.26465648855,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-06,-6.458,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-06,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-06,4.2812498807907104,DOLAR,yahoo,Dólar/Real
2020-02-06,1679.5402298850574,ENERGIA,bcb,Energia Elétrica
2020-02-06,22476.4,FRETES,bcb,Índice de Fretes
2020-02-06,2092.78,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-06,15214.2,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-06,379.25,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-06,595561.7999999999,PIB_BR,bcb,PIB Brasil
2020-02-06,358530.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-06,4.25,SELIC,bcb,Taxa Selic
2020-02-06,57707.2,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-06,881.0,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-07,111.31846153846163,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-07,209261.7671755725,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-07,-42178592.03076923,CDS,bcb,Brazil CDS 5Y
2020-02-07,47163.9613740458,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-07,-6.53523076923077,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-07,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-07,4.280799865722656,DOLAR,yahoo,Dólar/Real
2020-02-07,1677.1379310344828,ENERGIA,bcb,Energia Elétrica
2020-02-07,22204.10769230769,FRETES,bcb,Índice de Fretes
2020-02-07,2064.1138461538458,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-07,15009.015384615384,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-07,383.5,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-07,594854.2692307692,PIB_BR,bcb,PIB Brasil
2020-02-07,358928.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-07,4.25,SELIC,bcb,Taxa Selic
2020-02-07,56371.09230769231,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-07,882.0,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-10,237.09692307692285,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-10,209265.35114503812,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-10,-42082901.66153846,CDS,bcb,Brazil CDS 5Y
2020-02-10,47171.65809160306,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-10,-6.612461538461539,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-10,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-10,4.320400238037109,DOLAR,yahoo,Dólar/Real
2020-02-10,1674.735632183908,ENERGIA,bcb,Energia Elétrica
2020-02-10,21931.815384615384,FRETES,bcb,Índice de Fretes
2020-02-10,2035.4476923076925,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-10,14803.830769230768,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-10,381.75,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-10,594146.7384615385,PIB_BR,bcb,PIB Brasil
2020-02-10,359166.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-10,4.25,SELIC,bcb,Taxa Selic
2020-02-10,55034.984615384616,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-10,884.25,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-11,362.8753846153845,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-11,209268.9351145038,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-11,-41987211.29230769,CDS,bcb,Brazil CDS 5Y
2020-02-11,47179.35480916031,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-11,-6.689692307692308,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-11,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-11,4.320974826812744,DOLAR,yahoo,Dólar/Real
2020-02-11,1672.3333333333333,ENERGIA,bcb,Energia Elétrica
2020-02-11,21659.52307692308,FRETES,bcb,Índice de Fretes
2020-02-11,2006.7815384615385,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-11,14598.646153846154,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-11,379.75,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-11,593439.2076923077,PIB_BR,bcb,PIB Brasil
2020-02-11,358940.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-11,4.25,SELIC,bcb,Taxa Selic
2020-02-11,53698.876923076925,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-11,884.75,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-12,488.6538461538462,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-12,209272.51908396947,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-12,-41891520.92307692,CDS,bcb,Brazil CDS 5Y
2020-02-12,47187.05152671756,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-12,-6.766923076923078,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-12,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-12,4.327530860900879,DOLAR,yahoo,Dólar/Real
2020-02-12,1669.9310344827586,ENERGIA,bcb,Energia Elétrica
2020-02-12,21387.23076923077,FRETES,bcb,Índice de Fretes
2020-02-12,1978.1153846153843,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-12,14393.46153846154,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-12,383.0,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-12,592731.6769230769,PIB_BR,bcb,PIB Brasil
2020-02-12,358683.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-12,4.25,SELIC,bcb,Taxa Selic
2020-02-12,52362.76923076923,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-12,892.5,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-13,614.4323076923074,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-13,209276.1030534351,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-13,-41795830.55384615,CDS,bcb,Brazil CDS 5Y
2020-02-13,47194.74824427481,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-13,-6.844153846153846,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-13,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-13,4.354499816894531,DOLAR,yahoo,Dólar/Real
2020-02-13,1667.528735632184,ENERGIA,bcb,Energia Elétrica
2020-02-13,21114.938461538462,FRETES,bcb,Índice de Fretes
2020-02-13,1949.4492307692308,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-13,14188.276923076925,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-13,379.5,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-13,592024.1461538462,PIB_BR,bcb,PIB Brasil
2020-02-13,358798.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-13,4.25,SELIC,bcb,Taxa Selic
2020-02-13,51026.661538461536,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-13,896.25,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-14,740.2107692307691,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-14,209279.6870229008,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-14,-41700140.18461539,CDS,bcb,Brazil CDS 5Y
2020-02-14,47202.44496183207,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-14,-6.921384615384616,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-14,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-14,4.346766948699951,DOLAR,yahoo,Dólar/Real
2020-02-14,1665.1264367816093,ENERGIA,bcb,Energia Elétrica
2020-02-14,20842.64615384615,FRETES,bcb,Índice de Fretes
2020-02-14,1920.7830769230768,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-14,13983.092307692306,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-14,377.75,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-14,591316.6153846154,PIB_BR,bcb,PIB Brasil
2020-02-14,358955.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-14,4.25,SELIC,bcb,Taxa Selic
2020-02-14,49690.553846153845,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-14,893.75,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-17,865.9892307692307,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-17,209283.2709923664,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-17,-41604449.81538462,CDS,bcb,Brazil CDS 5Y
2020-02-17,47210.14167938932,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-17,-6.998615384615386,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-17,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-17,4.296999931335449,DOLAR,yahoo,Dólar/Real
2020-02-17,1662.7241379310344,ENERGIA,bcb,Energia Elétrica
2020-02-17,20570.35384615385,FRETES,bcb,Índice de Fretes
2020-02-17,1892.1169230769228,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-17,13777.907692307692,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-17,380.375,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-17,590609.0846153846,PIB_BR,bcb,PIB Brasil
2020-02-17,358943.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-17,4.25,SELIC,bcb,Taxa Selic
2020-02-17,48354.44615384616,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-17,893.0,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-18,991.7676923076924,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-18,209286.85496183205,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-18,-41508759.44615385,CDS,bcb,Brazil CDS 5Y
2020-02-18,47217.838396946565,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-18,-7.075846153846154,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-18,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-18,4.326499938964844,DOLAR,yahoo,Dólar/Real
2020-02-18,1660.3218390804598,ENERGIA,bcb,Energia Elétrica
2020-02-18,20298.061538461538,FRETES,bcb,Índice de Fretes
2020-02-18,1863.450769230769,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-18,13572.723076923075,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-18,383.0,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-18,589901.5538461538,PIB_BR,bcb,PIB Brasil
2020-02-18,359203.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-18,4.25,SELIC,bcb,Taxa Selic
2020-02-18,47018.338461538464,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-18,892.25,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-19,1117.546153846154,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-19,209290.4389312977,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-19,-41413069.07692308,CDS,bcb,Brazil CDS 5Y
2020-02-19,47225.535114503815,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-19,-7.153076923076924,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-19,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-19,4.354800224304199,DOLAR,yahoo,Dólar/Real
2020-02-19,1657.9195402298851,ENERGIA,bcb,Energia Elétrica
2020-02-19,20025.76923076923,FRETES,bcb,Índice de Fretes
2020-02-19,1834.784615384616,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-19,13367.53846153846,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-19,380.5,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-19,589194.0230769231,PIB_BR,bcb,PIB Brasil
2020-02-19,358912.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-19,4.25,SELIC,bcb,Taxa Selic
2020-02-19,45682.230769230766,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-19,897.25,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-20,1243.3246153846148,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-20,209294.0229007633,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-20,-41317378.70769231,CDS,bcb,Brazil CDS 5Y
2020-02-20,47233.23183206107,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-20,-7.230307692307693,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-20,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-20,4.363999843597412,DOLAR,yahoo,Dólar/Real
2020-02-20,1655.5172413793102,ENERGIA,bcb,Energia Elétrica
2020-02-20,19753.476923076923,FRETES,bcb,Índice de Fretes
2020-02-20,1806.118461538461,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-20,13162.353846153845,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-20,378.5,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-20,588486.4923076923,PIB_BR,bcb,PIB Brasil
2020-02-20,359035.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-20,4.25,SELIC,bcb,Taxa Selic
2020-02-20,44346.12307692308,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-20,892.75,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-21,1369.1030769230763,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-21,209297.606870229,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-21,-41221688.33846154,CDS,bcb,Brazil CDS 5Y
2020-02-21,47240.92854961832,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-21,-7.307538461538462,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-21,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-21,4.392300128936768,DOLAR,yahoo,Dólar/Real
2020-02-21,1653.1149425287356,ENERGIA,bcb,Energia Elétrica
2020-02-21,19481.184615384613,FRETES,bcb,Índice de Fretes
2020-02-21,1777.4523076923076,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-21,12957.16923076923,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-21,377.0,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-21,587778.9615384615,PIB_BR,bcb,PIB Brasil
2020-02-21,359602.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-21,4.25,SELIC,bcb,Taxa Selic
2020-02-21,43010.01538461538,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-21,890.5,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-24,1494.8815384615382,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-24,209301.19083969467,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-24,-41125997.96923077,CDS,bcb,Brazil CDS 5Y
2020-02-24,47248.62526717557,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-24,-7.384769230769232,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-24,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-24,4.389800071716309,DOLAR,yahoo,Dólar/Real
2020-02-24,1650.712643678161,ENERGIA,bcb,Energia Elétrica
2020-02-24,19208.89230769231,FRETES,bcb,Índice de Fretes
2020-02-24,1748.7861538461536,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-24,12751.984615384616,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-24,372.25,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-24,587071.4307692307,PIB_BR,bcb,PIB Brasil
2020-02-24,359927.3333333333,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-24,4.25,SELIC,bcb,Taxa Selic
2020-02-24,41673.907692307694,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-24,874.25,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-25,1620.66,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-25,209304.7748091603,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-25,-41030307.6,CDS,bcb,Brazil CDS 5Y
2020-02-25,47256.32198473283,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-25,-7.462000000000001,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-25,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-25,4.386600017547607,DOLAR,yahoo,Dólar/Real
2020-02-25,1648.3103448275865,ENERGIA,bcb,Energia Elétrica
2020-02-25,18936.6,FRETES,bcb,Índice de Fretes
2020-02-25,1720.12,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-25,12546.8,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-25,372.5,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-25,586363.9,PIB_BR,bcb,PIB Brasil
2020-02-25,360252.6666666667,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-25,4.25,SELIC,bcb,Taxa Selic
2020-02-25,40337.8,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-25,879.0,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-26,1746.4384615384615,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-26,209308.358778626,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-26,-40934617.23076923,CDS,bcb,Brazil CDS 5Y
2020-02-26,47264.01870229008,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-26,-7.53923076923077,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-26,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-26,4.386799812316895,DOLAR,yahoo,Dólar/Real
2020-02-26,1645.9080459770114,ENERGIA,bcb,Energia Elétrica
2020-02-26,18664.30769230769,FRETES,bcb,Índice de Fretes
2020-02-26,1691.453846153846,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-26,12341.615384615385,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-26,370.5,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-26,585656.3692307692,PIB_BR,bcb,PIB Brasil
2020-02-26,360578.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-26,4.25,SELIC,bcb,Taxa Selic
2020-02-26,39001.69230769231,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-26,881.0,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-27,1872.2169230769232,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-27,209311.9427480916,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-27,-40838926.86153846,CDS,bcb,Brazil CDS 5Y
2020-02-27,47271.71541984733,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-27,-7.6164615384615395,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-27,0.016137,DI_FUTURO,bcb,Taxa DI-Over
2020-02-27,4.449100017547607,DOLAR,yahoo,Dólar/Real
2020-02-27,1643.5057471264367,ENERGIA,bcb,Energia Elétrica
2020-02-27,18392.015384615384,FRETES,bcb,Índice de Fretes
2020-02-27,1662.7876923076922,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2020-02-27,12136.430769230768,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2020-02-27,364.5,MILHO_US,yahoo,Milho EUA (Futuros)
2020-02-27,584948.8384615384,PIB_BR,bcb,PIB Brasil
2020-02-27,361400.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2020-02-27,4.25,SELIC,bcb,Taxa Selic
2020-02-27,37665.58461538461,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2020-02-27,886.25,SOJA_US,yahoo,Soja EUA (Futuros)
2020-02-28,1997.995384615384,BALANCA_COMERCIAL,bcb,Balança Comercial
2020-02-28,209315.52671755725,BALTIC_DRY,bcb,Baltic Dry Index
2020-02-28,-40743236.49230769,CDS,bcb,Brazil CDS 5Y
2020-02-28,47279.41213740458,CUSTO_LOGISTICA,bcb,Custo Logístico
2020-02-28,-7.693692307692308,DIVIDA_PUBLICA,bcb,Dívida Pública
2020-02-28,0.016137,DI_FUTURO,bcb,Taxa DI-Over
